Id,Action
219,0.9924676793562539
220,0.9873688619450366
221,0.4957793069623989
222,0.9997158228035752
223,0.9998333333333332
224,0.9964449083416114
225,0.97073391045135
226,0.9201426522382468
227,0.9723060686422691
228,0.997587038430355
229,0.9997630382621474
230,0.9952580215202221
231,0.9949492287655248
232,0.9815845108476402
233,0.9660544022983258
234,0.16567034652104648
235,0.9038213952514902
236,0.9891658012280458
237,0.9902270392030885
238,0.9783354043121277
239,0.9652846784810212
240,0.9987742707765358
241,0.9930916495933353
242,0.5958491937774503
243,0.700104695022225
244,0.984634741751356
245,0.9958590361239712
246,0.996727101722956
247,0.9953530587310166
248,0.9675800457207412
249,0.9893411487720026
250,0.9988026072099669
251,0.9981886592537378
252,0.770607502614109
253,1
254,0.9999464037874394
255,0.9999818884818885
256,0.9808755133871732
257,0.997773532453615
258,0.984275577827257
259,0.9847377982805738
260,0.9993918516203504
261,0.9951133266559574
262,0.9880634962900348
263,0.9965761985700877
264,0.9977616584965283
265,0.9999899488741029
266,0.9942817216645398
267,0.9076049120977492
268,0.9992788612597725
269,0.9725690632999339
270,0.9986978460883291
271,0.9950330512586606
272,0.9908728827394658
273,0.9942067478843265
274,0.5259542915667357
275,0.999418833379605
276,0.9615410736337646
277,0.997377550796736
278,0.9998630036630036
279,0.9065508886058594
280,0.8794737259555091
281,0.9996685762861034
282,0.9975197202713896
283,0.7685152237228463
284,0.9849366673864725
285,0.9950645667205219
286,0.9742959522186047
287,0.9990549842363903
288,0.9982771618555881
289,0.9976857545629305
290,0.9999816844112929
291,0.5061554340225306
292,0.8881325473595543
293,0.9984597920457136
294,0.9941511127080547
295,0.9970393422509886
296,0.7506320038156497
297,0.5543417062296756
298,0.9891288793822465
299,0.698931959186853
300,0.9942232104804677
301,0.7024042962592967
302,0.9999554063506471
303,0.8984210228922485
304,0.8151145528099724
305,0.9987057764847678
306,0.9952412171925199
307,0.9898486987322455
308,0.9997550394520323
309,0.9802373611474249
310,0.9953997894269621
311,0.9998279761904761
312,0.9961211792537497
313,0.9969787039556062
314,0.9994050661894214
315,0.9999871794871794
316,0.9991911266500006
317,0.9395514389955263
318,0.9981939550721127
319,0.4013253132514399
320,0.9956642203828853
321,0.9909566129897764
322,0.7394082038659986
323,0.9997483906972442
324,0.9880216244219899
325,0.8745093367471485
326,0.9088033549361061
327,0.983919481146644
328,0.9988367200755114
329,0.9982692330975836
330,0.9987623102106464
331,0.9998453289537776
332,0.9973439901584452
333,0.9985629389889361
334,0.9776179771716442
335,0.9982796556589377
336,0.9889718968144366
337,0.9995891875555689
338,0.9879875788933562
339,0.995924062049201
340,0.9991413832295697
341,0.9879172715491917
342,0.9945740459544525
343,0.9887542579680543
344,0.9993204684402157
345,0.9945644285026156
346,0.9968209282609951
347,0.9960224662110346
348,0.9960312389796734
349,0.9985043894991587
350,0.8078186899417489
351,0.9806927039838003
352,0.997460747980897
353,0.9935747781025396
354,0.7284607788143947
355,0.978957194992338
356,0.9982612955254667
357,0.9943207639424227
358,0.9994282956550838
359,0.9904661761173085
360,0.5729216577849129
361,0.9623785576190376
362,0.959331416184601
363,0.9868031065003227
364,0.9124117297315412
365,0.9997561363821396
366,0.9993217830282948
367,0.9955588124067882
368,0.9996040104907746
369,0.9926818098318472
370,0.996566655711209
371,0.9927266023154685
372,0.9989542121282167
373,0.7252779285465629
374,0.5831854736865236
375,0.9894706127554834
376,0.9990774236567351
377,0.8415783252578689
378,0.999373826835117
379,0.9996627282072186
380,0.9608917573944753
381,0.9769685234230053
382,0.9973781725364252
383,0.9980733620910536
384,0.9818702120716755
385,0.9844024849090689
386,0.9968889865383906
387,0.7241312871159757
388,0.9703097504880256
389,0.9953462658658038
390,0.9992987778586719
391,0.8903322935033128
392,0.9898172046999136
393,0.9821256577517641
394,0.9976959060661617
395,0.984759473011339
396,0.9900241780634569
397,0.9994186630153544
398,0.9978570719817847
399,0.9977283114565072
400,0.9651792296592296
401,0.9982622826537495
402,0.9957086145112899
403,0.989162791504421
404,0.9796118460648636
405,0.9984901314868607
406,0.9949670169150491
407,0.8194025127668855
408,0.9950250005225932
409,0.9981439115261741
410,0.9993944964828745
411,0.9991350984522801
412,0.9674071248384378
413,0.9569631622369826
414,0.9951685276591228
415,0.9937772548440752
416,0.980739268093458
417,0.9992985877312731
418,0.9996517530919391
419,0.9773277823236293
420,0.9935514375159233
421,0.9977234876120928
422,0.9902696310841067
423,0.9955466532781074
424,0.9729644834616141
425,0.9993246307459044
426,0.9943573654216955
427,0.9978865614381388
428,0.9949712659670147
429,0.9707701714689363
430,0.9991733556477159
431,0.9999458944949627
432,0.997167492628239
433,0.9864060350665537
434,0.9873019073167826
435,0.928112568411573
436,0.999383721843043
437,0.9990097303367287
438,0.13955901613230123
439,0.9984601943788444
440,0.5223219402181613
441,0.9979647412849705
442,0.9998918221940662
443,0.9938510028834805
444,0.9998453289537776
445,0.9393389827772972
446,0.998320835406634
447,0.9850205794735899
448,0.9996243498801921
449,0.9910672874830926
450,0.9912950157409182
451,0.9088200100326576
452,0.9970025436017965
453,0.9994710027743027
454,0.986941701460892
455,0.9978800560159866
456,0.9934613481014459
457,0.9985833719360163
458,1
459,0.9997612684139473
460,0.8833022726542468
461,0.9505923137459499
462,1
463,0.9967079665028631
464,0.9987612488449332
465,0.9938996410572147
466,0.9986568793048584
467,0.7425925011793795
468,0.9972018304856689
469,0.9974967240284219
470,0.9924270812088826
471,0.9939984507202405
472,0.9949518847248293
473,0.9968607874428314
474,0.9881923592360626
475,0.9743204915369286
476,0.9958749517460826
477,0.9959526071452339
478,0.9895452599721893
479,0.9999271099744247
480,0.9996674057829834
481,1
482,0.9880445998896404
483,0.9990969854340206
484,0.9739514550052695
485,0.9866728202410878
486,0.8561150571250149
487,0.990296153574215
488,0.9906425467536574
489,0.999625354177218
490,0.9944435013476937
491,0.994780336666487
492,0.995691781606406
493,0.999265725262286
494,0.9989160892284246
495,0.9881158482194276
496,0.9802875879011975
497,0.9995618010016215
498,0.9988408694531047
499,0.999014372997982
500,0.9947664546849895
501,0.9960794334813762
502,0.9755952712061012
503,0.9867609341852075
504,0.9987777234779794
505,0.9794479412647056
506,0.9986196180636108
507,0.9986461281507404
508,0.988043811012637
509,0.994401741200418
510,0.5831757911909079
511,0.9942580336143546
512,0.9955182014003989
513,0.9984206322562394
514,0.7070301110448733
515,0.9960809451915631
516,0.9921629152475069
517,0.9988929668762484
518,0.949348857167097
519,0.985592875007967
520,0.9681673517998876
521,0.9987365026566405
522,0.9813136796000249
523,0.99960507911583
524,0.5504478051440466
525,0.703392567664742
526,0.7185912253391965
527,0.9984256598378931
528,0.9985670003241157
529,0.9821401177679323
530,0.9990099936122859
531,0.9772580150958543
532,0.9829288078751871
533,0.9995967501368364
534,0.977487549175526
535,0.9994188011090691
536,0.9983173707739004
537,0.9998597266775759
538,0.9975774145582854
539,0.9953530587310166
540,0.9658263842457758
541,0.9990881388049789
542,0.9307730240884416
543,0.6946610538357885
544,0.9998749617737002
545,0.9915394937817839
546,0.9970841794519233
547,0.8333275566185534
548,0.9482463445819709
549,0.9207580487753636
550,0.9540975505063357
551,0.990267770881313
552,0.9152613866780682
553,0.9989565754915076
554,0.9322259375156211
555,0.9984522484195473
556,0.9944435013476937
557,0.9995148293098213
558,0.9912660098376355
559,0.9851513548016145
560,0.987869858925673
561,0.9908270390929879
562,0.9970162923844196
563,0.9981101229690847
564,0.8086083960023394
565,0.9998349518259461
566,0.9812765438558955
567,0.9918732041515566
568,0.8886231878748722
569,0.9973227054268233
570,0.9776523061903384
571,0.5972255856357002
572,0.995775142854457
573,0.9801802460531129
574,0.4449949146058508
575,0.9996520092240271
576,0.9973982105821873
577,0.9939828810296449
578,0.9986160076732965
579,0.8789895869583734
580,0.9951093485955064
581,0.9980735773727576
582,0.9868569614113709
583,0.992801117529063
584,0.7199443933220443
585,0.9969586817548612
586,0.9737427045786162
587,0.9934479573817315
588,0.9987916182338996
589,0.9507054904866594
590,0.9886621637051598
591,0.9918971281621396
592,0.999305296880511
593,0.9695265898579168
594,0.9581986432026597
595,0.9988854262268538
596,0.9986558911694288
597,0.9995478535269199
598,0.9723349502694739
599,0.9704485275557801
600,0.9720417434123767
601,0.9989701730159329
602,0.9811740252773464
603,0.9995359536931124
604,0.9991841837255023
605,0.9946504571183773
606,0.9992013931897312
607,0.9987122894943937
608,0.9985304324953529
609,0.9514817158557187
610,0.9289118484474292
611,0.9966503757803283
612,0.987550327866092
613,0.994933940974515
614,0.8216470920684442
615,0.9915133292256019
616,0.6148063286180223
617,0.9878970001765083
618,0.9849519535718029
619,0.9943753101918389
620,0.9982999895805261
621,0.9996946829673089
622,0.9903605424467568
623,0.9960809451915631
624,0.9427833385349388
625,0.6684904174810739
626,0.9983225779913415
627,0.9990563352329824
628,0.9856570300346679
629,0.9960693809118064
630,0.9987903205229112
631,0.9993657228562162
632,0.9459324321292936
633,0.9990417660102016
634,0.998550349820351
635,0.9747191084277514
636,0.9957413495747252
637,0.9958410381557056
638,0.9967040957973662
639,0.9562042630446911
640,0.9990451149618423
641,0.9990474938851067
642,0.9944732667614621
643,0.9939448544977513
644,0.9815148653933807
645,0.9985690820669831
646,0.9249460244619714
647,0.9879158532979357
648,0.838805286845557
649,0.9990427226522528
650,0.9584714012318748
651,0.9975450016243237
652,0.9998606307090645
653,0.47178876217005156
654,0.9838656368714345
655,0.927763658524495
656,0.9991747790621183
657,0.9825046851595525
658,0.9984919882901832
659,0.985691979052453
660,0.9765374322032039
661,0.997215421479933
662,0.9949797401003126
663,0.9981973091732526
664,0.9982622826537495
665,0.9827463176442578
666,0.8035254270924438
667,0.976904982913201
668,0.9921964779400655
669,0.7782993966303589
670,0.8843888526470848
671,0.9863538662140978
672,0.9893453421505977
673,0.8652795119634412
674,0.9899091949276716
675,0.9956852652657212
676,0.9989516912888328
677,0.9691348855332023
678,0.9980108981010888
679,0.9989067098496189
680,0.995629151439591
681,0.613841601751369
682,0.9315305865379248
683,0.9956491510338015
684,0.9976849343410821
685,0.9076243438953525
686,0.988528694562346
687,0.9953580743692764
688,0.997638227191702
689,0.9995180254921368
690,0.9990966985236084
691,0.9986933139201214
692,0.9996977367870226
693,0.9770719956451167
694,0.9890763196647828
695,0.9972011454860209
696,0.9530126255758026
697,0.9959765782918221
698,0.9981770561937712
699,0.99772839603889385
700,0.9978719925592325
701,0.9809383389866861
702,0.9909457690473543
703,0.9915706723816345
704,0.9746549248978308
705,0.959843952585181
706,0.9196827516775611
707,0.9121441477550765
708,0.9960907557749347
709,0.9705416697898097
710,0.9985141402430329
711,0.8030001229105465
712,0.9198418828143448
713,0.9980583932989298
714,0.9995814418256359
715,0.9963271922501593
716,0.8516259315684563
717,0.9707222426077091
718,0.9913145269201793
719,0.9933580848366582
720,0.9888709099467197
721,0.9837800536456395
722,0.9866962954638195
723,0.9882074827156104
724,0.9894141404628934
725,0.9996763427400993
726,0.984768630056967
727,0.9996870057288602
728,0.9987248374119985
729,0.9230907782840699
730,0.9702430001438974
731,0.9768415544648232
732,0.9991760912051807
733,0.9999346910011362
734,0.9998507551495397
735,0.9967803023999591
736,0.9100675859809876
737,0.994780336666487
738,0.9907171017003521
739,0.9923650588813392
740,0.9992455720099034
741,0.9953585051829325
742,0.9907133194166347
743,0.9976413688355409
744,0.9999504080093371
745,0.9931491681065756
746,0.9965768501832624
747,0.9979438642653277
748,0.9995180254921368
749,0.9971900022393149
750,0.9998675692646324
751,0.9955676675377426
752,0.9952015446860064
753,0.9897795670068179
754,0.9976481697496334
755,0.9993659933277146
756,0.8479456128664499
757,0.9997022430799288
758,0.9964144929493355
759,0.9913119355056333
760,0.9983245296426729
761,0.9960796513717838
762,0.9791996242135355
763,0.9670586743607156
764,0.9844546208638879
765,0.9980464460475431
766,0.9958720208240589
767,0.9975358058054073
768,0.9998313128554047
769,0.9821861628888185
770,0.9977128783900154
771,0.9994729797314615
772,0.994780336666487
773,0.9997004248862779
774,0.9965730316107682
775,0.994410885784283
776,0.9102002615692399
777,0.9065570310638918
778,0.9975499456145182
779,0.9997545903696841
780,0.7373553289890502
781,0.7658875048850643
782,0.9924893290043292
783,0.9989112789164569
784,0.9946333788900714
785,0.8873773854598573
786,0.9694594587469288
787,0.9967572400671805
788,0.9947354255294516
789,0.997495204711571
790,0.9683723258508046
791,0.9896534123996328
792,0.9996675247217931
793,0.900295548443295
794,0.9864084187606023
795,0.9989083393912707
796,0.9768341076248863
797,0.9976095189172285
798,0.9834483015087674
799,0.984138877647851
800,0.9984996785070112
801,0.992681300288403
802,0.9985730371106984
803,0.96787868179103
804,0.9980898532497
805,0.9987185073363181
806,0.998168250634579
807,0.7786040501734492
808,0.9613896284237096
809,0.999410241566659
810,0.998550349820351
811,0.9978837124017151
812,0.8057474538726102
813,0.9997173577879701
814,0.9998860188262048
815,0.6372980304473856
816,0.9994763338916433
817,0.9999621518189354
818,0.9963437091518341
819,0.9922087018870485
820,0.539747177017308
821,0.9935158801393168
822,0.999632892501684
823,0.9996501281600478
824,0.9951258863955396
825,0.99920607975609
826,0.9322174919204234
827,0.9993989052662483
828,0.9959554309814034
829,0.9991685824355171
830,0.9999584912742308
831,0.8977376859106052
832,0.9995123446230668
833,0.999817826011933
834,0.9977033098364237
835,1
836,0.8228712482668797
837,0.9735375853309569
838,0.9999261367065588
839,0.9791404744657562
840,0.9944079630626593
841,0.9555755746111722
842,0.9999584912742308
843,0.9997056339371212
844,0.9999522842685967
845,0.9987093571780057
846,0.9561226246161518
847,0.9957176039240208
848,0.9991013143802381
849,0.9914435164489925
850,0.37998265567515893
851,0.9994222761119006
852,0.9856164283061358
853,0.9934913185092885
854,0.22561210797971698
855,0.9927584888026085
856,0.999353546137088
857,0.965787551808391
858,0.9979065290537639
859,0.9978110356570958
860,0.9997182440824828
861,0.9963970881858402
862,0.9834158073236847
863,0.989858111796592
864,0.9516738144998269
865,0.26852176451224613
866,0.9215925726998514
867,0.9946966358002814
868,0.9932095946967622
869,0.991118700916213
870,0.9969779636290448
871,0.9927584888026085
872,0.9920514304047902
873,0.9989238386054153
874,0.8689516564146906
875,0.9999356529365715
876,0.9786704057280958
877,0.9992042894856591
878,0.9931704916209934
879,0.9952590444056806
880,0.9944332348805928
881,0.9716408494852489
882,0.9988187418882939
883,0.9988806830589582
884,0.9751295434914641
885,0.9540127827908398
886,1
887,0.9284663182613295
888,0.9923795551462347
889,0.9843369383745267
890,0.9982643078894461
891,0.9764073681777631
892,0.972628641334075
893,0.7334968222036622
894,0.9977072037464156
895,0.9979025736697152
896,0.988558591647526
897,0.9621880644689906
898,0.9763269431401894
899,0.8657168367157507
900,0.9983225779913415
901,0.9958260980467581
902,0.9902119278168876
903,0.9855739016186593
904,0.9984914513386282
905,0.9993623683270743
906,0.9927662553386079
907,0.9987610348105039
908,0.9986568793048584
909,0.9520322275544546
910,0.962234476902363
911,0.9547806958947783
912,0.9989865751283261
913,0.9971224740175465
914,0.9995988259598194
915,0.9934954194979658
916,0.9908118537439119
917,0.9974794861274586
918,0.9971407511909521
919,0.9996155039717026
920,0.9989508898754542
921,0.9199517704835749
922,0.9969641843120278
923,0.945958850958426
924,0.9377431118525876
925,0.9219497890296975
926,0.9980826378069941
927,0.9941512694056968
928,0.9516549303525957
929,0.9981435223535186
930,0.999792829562369
931,0.999696922804689
932,0.9989390251189123
933,0.9827575504091646
934,0.9991957472721623
935,0.996609612808722
936,0.947512868549363
937,0.993308081184894
938,0.9990154073077213
939,0.9950180850916043
940,0.959088813260177
941,0.9937772548440752
942,0.9999522842685967
943,0.5213683643657396
944,0.9984914513386282
945,0.966553117665306
946,0.9976367964722981
947,0.9977581125015336
948,0.9451638815077021
949,0.9916727158310127
950,0.9805144473420286
951,0.9960689309977191
952,0.9074022159698996
953,0.9933661974094214
954,0.9985350256964521
955,0.9863493976492814
956,0.16662701374494668
957,0.9996152320347076
958,0.9774940903927563
959,0.6144796605073511
960,0.9937422985819058
961,0.8539643827244929
962,0.9987910467119502
963,0.9957925044659147
964,0.9450450111289643
965,0.9956401580786409
966,0.8872219149929342
967,0.9954506855335884
968,0.8283878907193374
969,0.9387319023672479
970,0.9836244589318432
971,0.9914249078357052
972,0.9998174780081556
973,0.9995601098901099
974,0.9983467133367341
975,0.9764678522058468
976,0.9906852615813063
977,0.9968461261221008
978,0.9718407067356383
979,0.9594277778289203
980,0.7361483691277857
981,0.9978831541918394
982,0.9972872380828716
983,0.9985136320985296
984,0.1292628527320044
985,0.9979336932153707
986,0.9944435013476937
987,0.9984537155801096
988,0.9364114934927049
989,0.9681489336116543
990,0.944151617266903
991,0.69687133656947
992,0.979120153769087
993,0.9998608561596408
994,0.9985172008922016
995,0.9949501619643828
996,0.9975308983673389
997,0.8710340651301934
998,0.9797790603141477
999,0.9997746164376687
1000,0.9993586092823044
1001,0.9953425480764356
1002,0.9829223306694379
1003,0.9815158575938846
1004,0.9970841794519233
1005,0.9755565873765759
1006,0.9935479407558642
1007,0.9990188524200537
1008,0.999825628596112
1009,0.9985803740421094
1010,0.998256575117244
1011,0.9969121103848075
1012,0.9787372721600022
1013,0.9987256172852423
1014,0.9943156844781499
1015,0.9998997493734335
1016,0.9948734620041499
1017,0.47553001753037405
1018,0.9882333056224554
1019,0.9770963588793931
1020,0.9998454317036821
1021,0.9996194573836307
1022,0.9731744499954385
1023,0.9796298313121508
1024,0.9958845566751683
1025,0.9100164543209093
1026,0.9819125409441891
1027,0.9997502268114207
1028,0.9824297813211961
1029,0.9971105965753007
1030,0.9967004152431899
1031,0.9950678152209061
1032,0.9999621518189354
1033,0.9997736037968866
1034,0.9931156402974123
1035,0.9997014038973
1036,0.9957773225990486
1037,0.9770618261851415
1038,0.9930326234106439
1039,0.9936975547732031
1040,0.99292189349587
1041,0.9925571769625202
1042,0.9802131290616407
1043,0.8324981654030166
1044,0.9152070638654913
1045,0.8517107107288627
1046,0.9970883652539926
1047,0.9991380801174374
1048,0.9939984507202405
1049,0.8496305607225054
1050,0.9896581025126909
1051,0.9986806664124874
1052,0.9992504027485721
1053,0.9987334219879357
1054,0.908528661265739
1055,0.9964503613645114
1056,0.9914253174452673
1057,0.9949492287655248
1058,0.9998838127467569
1059,0.9999807692307693
1060,0.9954540014095321
1061,0.9648189353334021
1062,0.9791055697570756
1063,0.9741031652575078
1064,0.987566990131623
1065,0.9997789014264425
1066,0.9989415632650339
1067,0.9979015006544912
1068,0.9048135197052501
1069,0.9943217025413333
1070,0.9963614455904821
1071,0.8127312909248343
1072,0.9991880644036147
1073,0.8613665441442764
1074,0.9948450247538888
1075,0.9993546498507574
1076,0.9996152320347076
1077,0.9895736161064834
1078,0.9963743941439691
1079,0.9982652247851951
1080,0.7730432022459096
1081,0.9990550624776356
1082,0.9985849017452252
1083,0.9987498907789619
1084,0.9976002747628122
1085,0.8828299204636805
1086,0.9996685762861034
1087,0.9867151663902571
1088,0.9909981139987403
1089,0.9931718278667968
1090,0.9994312859364364
1091,0.9923317484805956
1092,0.9838368769407555
1093,0.9957492368742369
1094,0.9979136433416674
1095,0.9989357505838677
1096,0.9975239604813331
1097,0.9990244748203007
1098,0.9999828571428572
1099,0.9969794861274586
1100,0.9941253334266311
1101,0.9920812919033958
1102,0.9647750357277682
1103,0.9998100149730408
1104,0.6384061082526119
1105,0.9999238416977896
1106,0.9991969535435088
1107,0.9987707677680612
1108,0.9929052844260253
1109,0.993171075338328
1110,0.9984871484105584
1111,0.998550349820351
1112,0.9931207626871611
1113,0.9990594648027701
1114,0.926147308103929
1115,0.9533430901594461
1116,0.9847435531318139
1117,0.9928064419905641
1118,0.9260501140900025
1119,0.8859297765914493
1120,0.9962839740811822
1121,0.9909711688812118
1122,0.6660440149273443
1123,0.9600881367682882
1124,0.9745457086969238
1125,0.9994065510651139
1126,0.9958590361239712
1127,0.9986512318768451
1128,0.9980436570812202
1129,0.9987699767380639
1130,0.9984745910075747
1131,0.9604370155995018
1132,0.9902510014730338
1133,0.9971199690270076
1134,0.9991350984522801
1135,0.5751827686643479
1136,0.9520130682775846
1137,0.9985886653358415
1138,0.9999356529365715
1139,0.9951336161416792
1140,0.9736703771139914
1141,0.992681300288403
1142,0.9880081358477604
1143,0.9993729440682593
1144,0.9741948154448077
1145,0.9970328809404
1146,0.9995902375385227
1147,0.9970888629661815
1148,0.982995028881693
1149,0.9990710913413314
1150,0.9998388280298637
1151,0.9996431565595691
1152,0.9980366952606624
1153,0.9997180741227017
1154,0.5477013784488688
1155,0.9997930456850556
1156,0.9984055482244973
1157,0.9895120303123482
1158,0.9763440955779494
1159,0.9952514836596209
1160,0.9827945654359966
1161,0.996961886926521
1162,0.9991346455460586
1163,0.9780928501049713
1164,0.9999244803646663
1165,0.998710415022433
1166,0.950923032438558
1167,0.9989761396843502
1168,0.9991618068654888
1169,0.9423035100586968
1170,0.9353971552203055
1171,0.9996072395088927
1172,0.9817149006989405
1173,0.9948331604778069
1174,0.8979557863081798
1175,0.9930885217813046
1176,0.9970054662891524
1177,0.9985103555264565
1178,0.9965286368343033
1179,0.9972654445770811
1180,0.5257212129047861
1181,0.8545275324385838
1182,0.7726248455405668
1183,0.9954672742764338
1184,0.9971961039087727
1185,0.9999579468150898
1186,0.9877221062592083
1187,0.9987090440461603
1188,0.35504832140997533
1189,0.9969641843120278
1190,0.9983161389062754
1191,0.9970126995964061
1192,0.9979879804746628
1193,0.9999485815123774
1194,0.9944310583411732
1195,1
1196,0.931397068404516
1197,0.9987090440461603
1198,0.9993159883844838
1199,0.9941733542521857
1200,0.999077410918619
1201,0.9926122888590603
1202,0.9990506365028317
1203,0.9991333333333333
1204,0.9893361728054149
1205,0.9971238079016265
1206,0.9984496025958383
1207,0.9492998109851613
1208,0.9972102346653327
1209,0.918956197145275
1210,0.9646849790810924
1211,0.9951675968010225
1212,0.9937165235874171
1213,0.952682096465989
1214,0.9872847437912537
1215,0.9996765554697762
1216,0.975695186475733
1217,0.9914043849396005
1218,0.998843125517088
1219,0.9865333825193302
1220,0.9240183657904537
1221,0.9967326015281195
1222,0.9929545023679066
1223,0.9969935460180278
1224,0.9690488312676332
1225,0.9992083346633666
1226,0.9995891875555689
1227,0.9966160885003635
1228,0.9952704748455341
1229,0.9949434565365785
1230,0.9991733556477159
1231,0.9972654445770811
1232,0.9970534645129683
1233,0.9980704395236498
1234,0.9996061486722347
1235,0.9946768238998747
1236,0.9962645150137232
1237,0.9927752219146238
1238,0.9916434755798862
1239,0.9933999264749914
1240,0.9792306005816713
1241,0.9930538318104355
1242,0.9841856855553515
1243,0.9944461281238254
1244,0.9997902976161309
1245,0.9964063264318153
1246,0.8186946923428783
1247,0.9955969220457295
1248,0.9961805992629167
1249,0.9895017234021855
1250,0.9999356529365715
1251,0.9705593507780058
1252,0.8907105387212801
1253,0.9994714504415302
1254,0.998066163412734
1255,0.9994848562772998
1256,1
1257,0.9174215457281513
1258,0.9924974544547787
1259,0.993739321795513
1260,0.9950716176704074
1261,0.9994298444107037
1262,0.9919462943162194
1263,0.9991694595685475
1264,0.9974896185855384
1265,0.9929414029037004
